Emergency Services,Meets criteria for meaningful use of EHRs,Hospital overall rating,Mortality national comparison,Safety of care national comparison,Readmission national comparison,Patient experience national comparison,Effectiveness of care national comparison,Timeliness of care national comparison,Efficient use of medical imaging national comparison,latitude,longitude,new_color_1,new_color_2,density
1,1.0,4,2,2,3,3,2,2,2,39.29121285,-76.54906955,8,0,673.7
1,1.0,2,2,1,2,2,2,2,1,39.55868945,-76.990649,8,0,1248.0
1,1.0,2,2,0,1,1,2,1,0,39.2518435,-76.61403126,9,0,6401.2
1,1.0,3,2,2,3,2,2,1,2,39.3917767,-76.62564002,7,0,4075.3
1,1.0,2,2,1,2,1,2,2,2,37.9971189,-75.85238968,5,0,909.0
1,1.0,2,2,3,1,1,2,1,3,39.2136344,-76.88434659,8,0,3539.0
1,1.0,2,2,2,2,1,2,2,2,31.6855083,-89.14024963,9,0,1410.5
1,1.0,2,2,0,2,1,2,3,2,39.3575548,-76.58584727,9,0,443.0
1,1.0,3,2,3,2,3,2,2,2,39.0984534,-77.19854601,8,0,180.8
1,1.0,3,1,1,1,2,2,1,2,38.7284244,-76.99253934,9,0,2278.0
1,1.0,3,2,3,1,2,2,1,2,38.3382385,-75.21047589,9,0,2195.5
1,1.0,1,2,1,1,1,1,1,2,38.74841485,-76.8757199,2,0,13356.3
1,1.0,3,2,2,1,2,2,2,0,39.1820436,-77.2428068,7,0,1331.6
1,1.0,2,2,1,1,1,2,1,2,39.3630752,-76.65282335,9,0,480.4
1,1.0,3,1,1,1,2,2,1,3,39.2998731,-76.59327772,9,0,2251.6
1,1.0,2,3,3,2,1,2,1,3,42.7097143,-71.15007701,5,0,2446.3
1,1.0,2,3,1,3,1,2,1,1,42.37457545,-71.10233972,9,0,1062.6
1,1.0,2,2,1,1,1,1,1,2,41.65363635,-70.27352219,7,0,2094.5
1,1.0,4,1,3,2,3,2,2,2,42.5952687,-72.59288632,9,0,1375.5
1,1.0,2,2,2,1,1,1,2,2,42.27710615,-71.06528858,9,0,956.5
1,1.0,2,1,1,1,1,2,1,3,42.20105435,-72.62816956,9,0,4367.6
1,1.0,2,1,1,1,1,2,1,2,42.81369325,-70.89091646,9,0,11080.3
1,1.0,4,1,1,3,3,2,1,2,25.85955605,-80.2139204,7,0,1752.3
1,1.0,2,2,1,1,1,2,1,0,42.34864995,-71.14799585,9,0,3034.0
1,1.0,4,2,3,3,3,2,1,3,42.25372175,-72.24268956,9,0,1478.2
1,1.0,2,1,1,1,1,1,1,3,41.94186605,-70.64553665,9,0,4661.4
1,1.0,2,2,1,1,1,2,1,3,18.5024023,73.9276916,9,0,2466.1
1,1.0,2,2,2,2,1,2,1,0,39.2932695,-76.61280494,2,0,11080.3
1,1.0,1,2,1,1,1,1,1,0,42.36286045,-71.06875297,2,0,15200.5
1,1.0,2,2,1,1,1,2,1,2,41.9062805,-71.09518121,9,0,2251.6
1,1.0,3,1,3,1,2,2,1,2,42.12152205,-72.60300615,9,0,4498.4
1,1.0,3,2,2,2,1,2,2,2,24.8721154,67.02786457,9,0,771.5
1,1.0,4,1,1,3,1,2,1,2,42.27728075,-71.23665363,9,0,11080.3
1,1.0,2,2,2,1,1,2,1,2,42.4518863,-71.3749843,9,0,165.2
1,1.0,3,2,2,1,2,2,1,2,42.3397971,-71.10487182,9,0,866.7
1,1.0,2,2,2,1,2,2,1,2,42.3296964,-71.10681983,9,0,2645.7
1,1.0,1,2,2,1,1,2,1,2,42.13437665,-71.52815123,9,0,15200.5
1,1.0,3,2,2,3,3,2,1,3,42.58769155,-71.98730384,9,0,392.2
1,1.0,4,0,2,2,2,0,0,0,42.1755398,-70.95391537,7,0,1239.4
1,1.0,4,2,3,1,3,2,1,0,42.3306966,-71.2480746,9,0,2278.0
1,1.0,2,2,2,2,1,2,2,0,42.465802,-71.12270299,9,0,1076.2
1,1.0,3,2,3,2,1,2,1,2,42.3356871,-71.10603595,9,0,1911.2
1,1.0,1,2,1,1,1,1,1,2,42.09805395,-71.06095872,9,0,15200.5
1,1.0,1,2,1,1,1,2,1,1,42.3495553,-71.06341692,1,0,1420.5
1,1.0,1,1,1,1,1,2,1,2,42.18907875,-71.20161547,9,0,15200.5
1,1.0,3,2,2,2,2,2,2,2,41.5639445,-70.6220293,9,0,706.8
1,1.0,1,2,2,1,1,2,1,0,42.48464385,-71.2042249,2,0,11080.3
1,1.0,1,2,1,1,1,2,1,2,42.284387,-71.4199894,3,0,2251.6
1,1.0,2,2,1,2,2,1,1,2,44.5003345,-88.01314649,9,0,1494.5
1,1.0,3,2,3,1,2,2,1,2,41.2751098,-70.10107951,7,0,1007.1
1,1.0,1,2,2,1,1,2,1,2,42.19093125,-73.3715,9,0,3062.3
1,1.0,3,2,2,2,2,2,1,2,42.585815,-72.208717,8,0,1789.4
1,1.0,3,2,2,2,2,2,2,0,42.3373219,-71.10570391,9,0,531.8
1,1.0,5,0,2,0,3,2,0,0,42.3932882,-83.40478461,9,0,11080.3
1,1.0,4,2,3,1,3,2,2,2,42.6340602,-83.30880381,9,0,1337.8
1,1.0,2,3,1,3,1,2,1,2,-30.45254385,152.8966311,9,0,2645.7
1,1.0,3,2,3,1,2,2,1,1,42.28656025,-85.58018764,9,0,2278.0
1,1.0,1,2,1,1,1,2,1,3,42.486691,-83.52062456,7,0,1722.9
1,1.0,3,1,1,1,3,3,1,3,42.2901126,-83.21473656,9,0,2356.3
1,1.0,3,3,2,3,3,2,1,3,42.08887855,-86.47836638,9,0,2246.8
1,1.0,2,1,1,1,1,2,1,3,41.9376987,-84.98938896,9,0,1795.6
1,1.0,2,2,2,1,1,2,1,2,42.41907925,-83.18238207,9,0,1865.9
1,1.0,2,0,2,1,1,2,1,0,42.9560156,-82.4334101,2,0,13356.3
1,1.0,2,1,1,1,2,2,1,2,41.9117075,-84.63272003,3,0,828.9
1,1.0,2,2,2,1,1,1,1,0,43.5874693,-83.86838382,2,0,15200.5
0,1.0,1,2,2,1,1,1,1,0,42.43877445,-83.37609193,9,0,15200.5
1,1.0,2,2,2,2,1,2,1,0,42.6148259,-82.96040227,9,0,13356.3
0,1.0,0,0,0,0,0,0,0,0,43.1886756,-86.2626378,9,0,1911.2
1,1.0,0,0,0,0,0,0,0,0,42.18480085,-86.24985996,9,2,57.8
1,1.0,0,0,0,0,0,0,0,0,43.6001636,-84.76104939,9,2,582.8
1,1.0,3,2,0,2,0,2,2,0,44.2462368,-85.39043739,9,2,187.1
1,1.0,4,2,0,2,3,0,2,0,42.39130755,-86.26212645,9,2,462.3
1,1.0,3,2,0,2,2,2,2,0,43.6950303,-85.4744509,8,2,825.9
1,1.0,0,0,0,0,2,0,0,0,41.9246118,-83.38809367,9,2,541.1
1,1.0,2,2,0,2,1,0,0,0,44.2752455,-83.50968348,9,2,682.0
0,1.0,0,0,0,0,0,0,0,0,42.35174595,-83.05630276,9,1,1420.5
1,1.0,3,3,3,3,2,2,2,3,45.37274665,-84.97023048,1,0,635.4
1,1.0,4,2,3,3,3,2,1,3,47.1397518,-88.58674544,9,0,795.6
1,1.0,3,2,2,2,2,3,2,2,43.9579156,-86.4300577,1,0,350.0
1,1.0,3,2,3,3,1,2,1,2,42.3078344,-85.55984012,9,0,774.3
1,1.0,4,2,3,2,2,2,1,3,42.9560156,-82.4334101,9,0,460.7
1,1.0,3,2,3,2,1,2,2,2,43.0061653,-84.17997238,9,0,453.3
1,1.0,3,2,2,2,2,2,2,2,42.51387365,-83.19288031,5,0,342.1
1,1.0,3,2,3,3,1,3,2,3,43.02143575,-83.7045765,9,0,721.6
1,1.0,3,3,2,2,1,3,2,2,45.4065685,-84.61548005,9,0,621.2
1,1.0,2,2,1,2,1,2,3,1,43.0138518,-83.73261753,5,0,316.6
1,1.0,4,2,3,3,2,2,2,1,42.2728924,-83.36539705,2,0,787.2
1,1.0,2,2,2,1,1,2,2,3,42.237862,-83.60075317,9,0,396.6
1,1.0,4,3,3,3,3,2,2,1,42.2101521,-83.14730851,1,0,375.0
1,1.0,3,2,2,3,3,2,2,2,42.44512185,-83.32459688,9,0,787.2
1,1.0,3,2,3,2,2,2,2,2,42.28348505,-83.73781444,2,0,423.1
1,1.0,2,3,1,1,2,2,2,2,42.4203545,-82.91374192,9,0,416.3
1,1.0,3,1,1,3,1,2,1,3,42.7016491,-84.5016378,9,0,543.5
1,1.0,4,2,3,2,3,2,1,2,43.09281755,-86.24067928,5,0,950.8
1,1.0,4,3,3,3,1,2,1,3,42.11713435,-83.21370179,2,0,598.7
1,1.0,3,2,2,2,2,2,2,2,43.0624982,-83.32145617,9,0,435.7
1,1.0,2,3,1,1,3,2,1,3,30.45869255,-85.05013755,9,0,906.4
1,1.0,2,3,1,2,2,2,1,2,29.72438535,-84.99233662,8,0,339.3
1,1.0,3,2,3,2,1,2,1,2,30.1201374,-83.59360207,1,0,568.9
1,1.0,3,2,1,2,2,2,2,3,30.76556475,-85.54351948,9,0,721.6
0,1.0,0,0,0,0,3,0,0,0,26.75233955,-80.94122818,5,0,950.8
1,1.0,3,2,2,2,2,2,3,3,41.3279642,-94.01707925,2,0,1180.8
1,1.0,3,2,1,2,2,2,2,3,24.7103051,-81.09464054,9,0,1089.8
1,1.0,3,2,2,2,1,2,2,2,25.0061577,-80.52213744,9,0,416.8
1,1.0,2,3,2,1,2,2,3,2,25.7417114,-80.2945435,2,0,253.3
1,1.0,2,2,2,2,2,2,2,2,28.06165685,-82.42253975,8,0,330.7
1,1.0,3,2,1,3,2,2,1,3,28.37685605,-81.27272472,9,0,1210.0
1,1.0,3,3,3,2,2,2,2,2,34.7886079,-84.98408896,9,0,726.6
1,1.0,3,2,3,1,2,2,1,2,32.88566325,-84.33719321,9,0,472.8
1,1.0,3,2,2,3,2,2,2,2,34.1779101,-84.14107298,5,0,350.2
1,1.0,3,2,0,2,0,2,2,0,51.51746915,-0.174317853,1,0,292.9
1,1.0,2,3,1,2,1,2,1,0,31.59042535,-84.15758867,9,0,624.7
1,1.0,3,2,2,1,3,3,2,2,61.1365365,-146.3465561,1,0,359.7
1,1.0,4,2,3,3,2,2,1,3,60.1053052,-149.4462134,9,0,873.2
1,1.0,3,2,2,2,2,2,2,2,56.8128844,-132.955361,9,0,393.6
1,1.0,4,2,3,1,3,2,2,3,56.4631625,-132.3726365,9,0,228.9
1,1.0,4,2,3,3,3,2,2,3,60.5409464,-145.7505887,1,0,1089.8
1,1.0,3,2,2,1,2,2,2,2,71.297403,-156.729896,9,0,424.7
1,1.0,4,2,0,2,3,2,2,0,59.65246045,-151.5500725,5,0,443.0
1,1.0,3,2,2,1,3,2,2,2,34.22885345,-84.46471166,2,0,366.4
1,1.0,3,3,3,2,2,2,2,2,33.792151,-84.32208293,1,0,612.5
1,1.0,3,3,3,3,2,2,2,2,33.5697284,-85.07421665,1,0,1089.8
1,1.0,3,3,3,3,3,2,1,3,33.74539685,-84.91648033,3,0,1210.0
1,1.0,4,1,2,3,3,2,1,3,33.0325234,-85.05869649,9,0,407.9
1,1.0,3,3,3,3,2,2,2,3,33.60140635,-83.84776156,5,0,539.2
1,1.0,3,2,2,2,1,2,2,1,51.49215905,-0.135980248,9,0,358.6
1,1.0,2,2,0,1,2,2,2,2,32.0285179,-81.09962094,2,0,169.5
1,1.0,2,3,1,2,1,2,3,2,29.5078264,-98.57809432,5,0,728.6
1,1.0,5,2,3,3,3,2,1,2,34.20080325,-84.79573023,1,0,425.7
1,1.0,2,3,3,1,1,2,1,3,33.23896225,-84.26723925,5,0,671.4
1,1.0,2,2,0,1,2,2,2,0,34.59383775,-83.3476258,2,0,447.1
1,1.0,3,3,1,3,3,2,2,3,-37.8833852,145.2955771,2,0,878.3
1,1.0,3,3,2,2,3,2,2,2,33.96859775,-84.55290503,5,0,502.1
1,1.0,2,3,1,1,1,1,1,3,34.21962235,-83.46879743,1,0,468.9
0,1.0,0,0,3,0,3,0,0,0,34.58092,-83.53765635,8,0,721.6
1,1.0,3,2,2,1,2,2,2,2,33.90088225,-84.78102345,9,0,589.8
1,1.0,3,2,3,1,2,2,1,3,31.98593,-81.15510238,2,0,950.8
1,1.0,0,0,0,0,0,0,0,0,32.0665696,-84.25506093,0,0,51.3
1,1.0,3,2,2,3,2,2,2,3,40.64234085,-111.8869169,1,0,1089.8
1,1.0,4,2,3,3,1,2,2,3,34.25913855,-85.17835061,8,0,668.1
1,1.0,3,2,1,3,2,2,1,3,32.4806319,-84.98273258,9,0,1126.5
1,1.0,3,2,2,2,1,2,2,3,32.6166157,-83.63073654,9,0,571.6
1,1.0,3,2,2,2,2,2,2,2,31.7689278,-82.34843509,1,0,635.2
1,1.0,3,2,3,2,3,2,2,2,31.69736595,-83.25990618,9,0,460.1
1,1.0,0,0,0,0,3,2,2,0,32.4146444,-81.77015278,9,0,411.9
1,1.0,3,0,0,2,0,2,3,0,33.7517323,-84.38200521,9,2,308.2
1,1.0,4,2,0,2,3,0,0,0,33.45266995,-84.50814996,9,2,289.6
1,1.0,0,2,0,2,0,0,0,0,32.9955768,-82.8044347,2,2,261.3
1,1.0,0,0,0,2,3,0,0,0,33.96307405,-84.01767506,9,2,500.9
1,1.0,0,2,0,2,0,0,0,0,31.51083115,-82.86411261,5,2,317.7
1,1.0,3,2,0,2,0,2,2,2,33.68112045,-84.00170091,9,2,251.7
1,1.0,0,2,0,2,0,0,0,0,43.4161991,-88.6965677,9,2,70.4
1,1.0,0,0,0,0,0,0,0,0,31.47161225,-83.4917793,5,2,150.8
1,1.0,4,2,0,2,3,2,2,2,40.3184899,-79.93344824,2,2,324.1
1,1.0,3,2,0,2,0,0,3,0,31.97761035,-83.78126827,9,2,295.1
1,1.0,4,2,0,3,3,0,0,0,31.12605395,-83.78031518,9,2,111.7
1,1.0,4,2,0,2,3,2,1,2,37.51171915,-120.8380773,9,2,184.0
1,1.0,3,2,0,3,3,2,2,2,38.788531,-77.29771853,9,2,329.9
1,1.0,3,2,0,2,3,0,2,2,33.76285845,-84.37309676,8,2,387.1
1,1.0,3,2,0,2,2,2,2,0,30.86378085,-84.19931475,9,2,235.7
1,1.0,4,0,0,2,3,2,3,2,30.8614322,-83.28662684,9,2,217.5
1,1.0,4,2,3,3,2,2,2,1,41.57606495,-75.26034741,9,0,820.3
1,1.0,1,3,1,2,1,2,2,2,32.5320682,-82.95016705,9,0,670.0
1,1.0,3,3,1,3,1,2,2,2,32.20811925,-82.37529537,9,0,968.3
1,1.0,3,2,2,3,2,2,2,2,32.50537845,-84.95972819,9,0,820.3
1,1.0,3,2,2,2,2,2,2,2,31.60330305,-83.25133998,2,0,813.0
1,1.0,0,0,0,0,0,0,0,0,37.36658575,-85.33695272,0,0,571.8
1,1.0,4,2,3,2,2,2,3,2,32.1662577,-81.89895937,9,0,968.3
1,1.0,0,0,0,0,0,0,0,0,33.8572398,-84.6049795,9,2,159.2
1,1.0,0,0,0,0,0,0,0,0,30.7809652,-81.6146148,9,2,187.5
1,1.0,0,0,0,0,0,2,2,0,33.0896823,-83.24592311,9,2,253.8
1,1.0,0,0,0,0,0,0,0,0,32.45895995,-83.70972551,7,2,420.7
1,1.0,0,0,0,0,0,0,0,0,33.9102901,-84.35450682,9,2,379.6
1,1.0,0,0,0,0,0,2,2,0,34.27712245,-85.19610929,7,2,617.4
1,1.0,0,0,0,0,0,0,0,0,29.85171395,-95.38548573,9,2,91.7
1,1.0,0,0,0,2,0,2,0,0,33.73890425,-84.73181926,9,2,430.8
1,1.0,0,0,0,2,0,0,0,0,34.52281985,-83.97554514,9,2,704.7
1,1.0,4,0,0,2,0,2,3,0,34.91719795,-84.37473885,9,2,363.5
1,1.0,0,0,0,0,0,0,0,0,33.5112611,-84.22713718,9,2,340.9
1,1.0,0,0,0,0,0,0,0,0,33.87746005,-84.02107666,9,2,304.6
1,1.0,0,0,0,0,0,0,0,0,34.06313805,-84.32016913,9,2,314.5
1,1.0,4,2,0,2,0,2,3,2,37.5690713,-77.43260257,9,2,351.9
1,1.0,3,0,0,2,0,2,0,2,32.87147215,-83.69445192,9,2,609.6
1,1.0,0,0,0,0,0,0,0,0,31.12806315,-83.77025445,8,2,486.4
1,1.0,0,0,0,2,0,2,0,0,33.45314975,-84.50780215,9,2,255.8
1,1.0,0,0,0,0,0,0,0,0,34.0668824,-84.1761616,9,2,302.5
1,1.0,0,0,0,2,0,0,0,0,34.63720595,-79.01132503,9,2,232.0
1,1.0,0,0,0,0,0,2,2,0,29.70801,-95.47327,9,2,435.8
1,1.0,0,0,0,0,0,0,0,0,31.77545205,-84.79361706,9,2,574.7
1,1.0,4,2,0,2,2,0,0,2,32.3849072,-83.34662522,9,2,510.4
1,1.0,0,0,0,0,0,0,0,0,33.3144326,-83.68634315,9,2,732.5
1,1.0,3,0,0,2,0,2,2,2,33.584667,-83.4805697,8,2,448.4
1,1.0,3,2,0,2,3,2,2,0,31.03392255,-82.76442919,9,2,460.3
1,1.0,4,2,3,3,3,2,3,1,32.75004685,-81.64696164,8,0,659.4
1,1.0,2,2,1,3,1,2,1,2,33.3352564,-83.37141448,9,0,1530.6
1,1.0,2,3,1,2,3,2,1,3,31.3735034,-84.94569555,9,0,1581.0
1,1.0,4,2,3,2,3,2,3,2,32.8898199,-84.68298392,8,0,652.4
1,1.0,3,2,2,2,2,2,2,2,33.03167095,-83.94558949,8,0,1008.0
1,1.0,3,2,2,3,3,2,3,2,33.30359695,-83.97750185,8,0,874.1
1,1.0,3,2,3,1,2,2,2,2,33.71693155,-85.14508422,9,0,1070.0
1,1.0,3,2,1,1,3,2,2,2,32.080061,-82.10888086,7,0,1192.2
1,1.0,3,2,2,2,2,3,3,2,34.94687505,-83.75369126,9,0,656.4
1,1.0,3,2,2,2,1,2,2,2,33.7285564,-82.74269762,8,0,880.0
1,1.0,2,2,1,1,2,2,1,3,31.5391683,-82.4581429,7,0,1581.0
1,1.0,2,2,1,2,2,2,2,2,31.51188845,-83.83985444,9,0,1186.2
1,1.0,4,2,3,3,1,2,3,3,33.4820509,-83.24204571,9,0,1000.3
1,1.0,3,2,2,2,3,2,3,2,34.014291,-85.19619556,9,0,753.7
1,1.0,3,1,1,2,1,2,2,3,31.2295186,-84.20544086,9,0,1186.2
1,1.0,3,2,2,2,3,1,3,2,30.79517535,-83.55903063,9,0,905.2
1,1.0,2,3,1,2,1,2,1,3,32.40723255,-82.06577234,8,0,1581.0
1,1.0,3,2,1,2,2,2,3,2,31.84006965,-81.60128751,2,0,602.3
1,1.0,4,2,2,3,3,2,3,2,34.8838527,-83.41504931,9,0,1839.6
1,1.0,3,2,2,2,2,2,3,2,20.88435565,-156.4896712,9,0,741.0
1,1.0,3,2,0,2,3,2,3,2,21.4987797,-158.0263081,9,0,1095.0
1,1.0,1,2,1,1,1,2,2,2,19.71850165,-155.1123815,3,0,1295.0
1,1.0,4,1,2,3,1,2,2,2,21.38031915,-157.7576345,9,0,950.0
1,1.0,3,2,3,1,1,2,2,2,21.3213889,-157.856111,7,0,950.0
1,1.0,2,2,1,2,1,1,3,2,37.63035655,-122.0950964,9,0,358.2
1,1.0,4,2,3,2,3,2,2,2,19.5200737,-155.9176033,9,0,826.6
1,1.0,4,2,2,2,3,2,3,2,21.3027157,-157.8507572,1,0,898.2
1,1.0,2,2,1,1,1,2,1,2,21.38351755,-157.9385185,8,0,1839.6
1,1.0,1,2,1,1,1,2,1,2,20.0219431,-155.664355,7,0,683.3
1,1.0,4,2,2,2,3,2,2,2,21.96123025,-159.6712588,9,0,742.2
1,1.0,4,2,2,3,3,2,2,2,23.50152615,120.4519677,9,0,1008.0
1,1.0,4,1,2,3,2,2,2,2,20.2321436,-155.7968978,9,0,1295.0
1,1.0,3,2,1,3,1,2,2,2,21.09402085,-157.0174754,9,0,1034.3
1,1.0,3,2,2,2,2,2,3,2,21.6765689,-157.9542662,9,0,555.2
1,1.0,2,2,1,2,3,2,2,3,20.826161,-156.9172586,8,0,826.8
1,1.0,3,1,2,2,1,2,2,2,20.07629495,-155.4697884,5,0,933.2
1,1.0,4,2,3,3,1,2,2,2,20.7052423,-156.356251,9,0,488.4
1,1.0,3,2,2,2,1,2,2,2,38.63246505,-90.25794835,9,0,776.1
1,1.0,3,2,2,2,1,2,3,0,41.70669515,-86.17444932,8,0,1041.8
1,1.0,4,2,2,3,3,2,2,2,43.61264755,-116.2574254,8,0,1785.7
1,1.0,4,2,1,3,2,2,2,3,43.5974945,-116.5171771,8,0,1034.3
1,1.0,3,1,1,2,2,2,1,2,34.16909865,-118.5022977,3,0,1581.0
1,1.0,3,2,3,2,1,2,1,2,43.4702675,-111.9920955,9,0,865.6
1,1.0,4,2,2,2,3,2,2,0,43.82607945,-111.7709972,9,0,1839.6
1,1.0,4,2,2,3,3,2,3,2,42.8731798,-112.4215885,7,0,955.1
1,1.0,3,2,1,3,2,2,2,2,47.6956007,-116.7938692,8,0,531.3
1,1.0,4,2,3,3,3,2,2,2,43.6124792,-116.291034,9,0,869.7
1,1.0,3,2,2,2,2,2,2,2,44.6380807,-121.1207428,2,0,612.1
1,1.0,4,2,3,3,3,2,2,2,47.7152789,-116.9244469,8,0,794.4
1,1.0,3,2,2,1,1,2,3,2,43.1959518,-112.3549159,9,0,818.8
1,1.0,4,2,2,2,3,1,3,2,42.92112375,-114.709917,8,0,517.4
1,1.0,3,2,0,2,2,2,3,2,42.1894189,-112.2500603,9,0,533.3
1,1.0,2,2,1,1,2,2,2,2,42.78149235,-112.8485262,7,0,1295.0
1,1.0,2,3,2,1,2,2,2,3,45.17378965,-113.891794,9,0,596.4
1,1.0,4,3,2,3,3,2,3,0,44.24876045,-116.9624703,8,0,619.9
1,1.0,4,2,3,2,3,2,2,2,47.594453,-120.6609573,9,0,824.6
1,1.0,3,2,2,1,1,2,3,2,42.6516259,-111.6146473,9,0,895.1
0,1.0,4,2,3,2,2,2,2,1,42.72977915,-114.5199642,8,0,925.6
1,1.0,4,2,2,2,3,2,3,2,43.1387307,-115.6934346,9,0,1136.7
1,1.0,4,2,3,2,3,2,2,2,44.90931535,-116.1108472,8,0,950.0
1,1.0,3,2,1,3,2,2,2,2,43.72653605,-111.1079644,7,0,1530.6
1,1.0,3,1,3,1,2,1,1,3,47.5471584,-116.1305164,9,0,1839.6
1,1.0,4,1,2,2,2,2,2,2,42.31637055,-111.2997036,9,0,1575.3
1,1.0,3,1,2,1,1,2,3,2,47.31477995,-116.5670328,8,0,1279.1
0,1.0,3,2,2,1,1,2,2,3,43.8799488,-116.4848243,9,0,991.7
1,1.0,2,2,1,1,1,2,2,2,42.62057845,-113.6862328,8,0,612.2
1,1.0,3,2,2,2,3,2,3,2,51.51746915,-0.174317853,8,0,762.1
1,1.0,3,2,2,2,1,2,2,2,42.09748965,-111.8729625,5,0,655.0
1,1.0,2,2,1,1,1,2,3,2,43.6491813,-114.3498079,7,0,1581.0
1,1.0,0,0,0,0,0,2,3,0,43.6396315,-113.2951741,9,0,906.0
1,1.0,4,1,2,2,3,2,2,1,43.19344465,-112.3468723,9,0,762.2
1,1.0,4,2,2,3,2,2,3,2,42.53460265,-113.7814435,8,0,720.3
1,1.0,3,2,2,2,1,2,2,3,46.72844135,-117.0006884,9,0,809.1
1,1.0,3,2,2,2,2,2,2,2,38.89992355,-90.16007975,2,0,750.0
1,1.0,4,1,3,2,1,2,2,2,41.52911975,-88.13705444,9,0,1065.4
1,1.0,3,2,2,2,1,2,3,2,42.06460645,-87.68446377,2,0,378.0
1,1.0,4,2,3,3,2,2,2,2,37.8006899,-89.0264475,7,0,1530.6
1,1.0,4,1,3,1,3,2,2,3,41.8444132,-89.47939223,9,0,1839.6
1,1.0,3,2,2,2,2,2,2,2,40.75140825,-89.59639606,9,0,712.1
1,1.0,3,2,0,2,2,1,3,2,8.1675245,77.4322708,9,0,474.4
1,1.0,4,2,3,2,3,2,2,2,41.8000051,-72.69256427,9,0,461.5
1,1.0,3,2,2,2,2,2,2,2,39.40576055,-88.8081216,9,0,526.8
1,1.0,4,2,2,2,3,2,2,2,42.0697513,-88.3317384,9,0,805.2
1,1.0,3,3,3,1,2,2,2,3,42.35817055,-87.8670428,9,0,925.5
1,1.0,4,2,3,2,3,2,2,2,40.95629065,-90.36580325,9,0,1530.6
1,1.0,4,1,3,2,2,2,2,2,41.803929,-89.69660366,7,0,317.9
1,1.0,4,2,2,2,3,2,2,2,12.9288983,77.6152539,8,0,269.3
1,1.0,5,1,3,3,2,2,2,2,39.74715385,-90.25969019,7,0,1295.0
0,1.0,0,0,0,0,3,0,0,0,39.11039025,-90.34313039,5,0,1008.0
0,1.0,0,0,3,0,3,0,0,0,41.6691502,-87.81253413,5,0,243.8
1,1.0,4,2,0,2,3,2,3,2,41.87891665,-87.80307008,5,0,508.9
1,1.0,0,0,0,0,2,2,0,0,-37.7033651,145.103825,0,0,950.0
1,1.0,5,2,3,3,3,2,2,2,33.92988945,-118.2033722,9,0,764.9
0,1.0,0,0,2,0,3,0,0,0,41.69257055,-87.62493462,5,0,1186.2
0,1.0,0,0,0,0,3,2,0,0,41.96722315,-87.6495873,9,0,865.6
1,1.0,0,0,0,0,0,2,2,0,41.8720981,-87.76353971,9,0,460.4
1,1.0,3,1,1,2,2,2,1,2,42.3781565,-87.83236222,9,0,1015.6
1,1.0,3,2,0,2,0,0,0,2,40.13659525,-87.64635431,2,2,585.9
1,1.0,4,2,0,2,2,0,0,0,35.47775105,-97.51995981,1,2,470.8
0,1.0,0,0,0,0,0,0,2,0,41.7785943,-87.6330414,9,2,784.4
1,1.0,4,2,0,2,3,2,3,0,41.9752247,-87.69802028,8,2,180.8
1,1.0,4,2,0,2,3,2,3,2,41.95501065,-87.65239887,9,2,552.2
1,1.0,0,0,0,2,0,0,2,0,41.9863646,-87.81498926,9,2,135.1
1,1.0,3,2,0,2,2,2,3,2,41.65794975,-87.67747491,9,2,544.5
1,1.0,4,2,0,2,2,0,2,0,41.87352605,-87.66910117,2,2,333.7
1,1.0,0,2,0,2,0,0,0,0,41.80568875,-87.92051872,9,2,593.5
1,1.0,3,2,0,2,3,0,0,0,41.87222155,-87.6738751,8,2,608.3
1,1.0,3,2,0,2,0,2,0,2,38.700436,-90.14345192,9,2,657.8
1,1.0,3,0,0,2,3,0,0,2,40.4969738,-88.99084141,9,2,612.2
1,1.0,3,2,0,2,2,2,2,0,42.25475545,-87.86640631,9,2,265.4
1,1.0,4,2,0,2,3,0,0,0,39.01490625,-77.03514979,9,2,699.2
1,1.0,0,0,0,0,0,2,3,0,39.86781585,-88.96155669,9,2,369.9
1,1.0,4,2,0,2,3,0,0,0,-34.8463621,138.4805469,9,2,511.3
0,1.0,3,2,0,2,3,0,0,2,33.4663468,-82.01761138,7,2,542.0
1,1.0,3,2,0,2,1,0,0,2,38.73672175,-88.07743432,2,2,413.1
1,1.0,0,0,0,0,0,0,2,0,37.66857995,-120.9733792,9,2,527.6
1,1.0,4,2,0,2,3,0,0,0,41.8697173,-87.67046297,9,2,508.9
1,1.0,3,2,0,2,3,0,0,2,32.7512743,-117.1606272,8,2,577.6
1,1.0,2,2,0,2,1,0,0,2,35.9130508,14.50324711,1,2,457.8
1,1.0,3,2,0,2,3,2,3,1,47.2454805,-122.4480476,9,2,529.9
1,1.0,0,2,0,2,0,0,0,0,37.7279488,-89.22049355,9,2,385.2
1,1.0,0,0,0,0,0,0,0,0,10.9625685,76.98656713,9,1,1530.6
1,1.0,0,0,0,0,0,0,0,0,40.7667394,-87.73182548,8,1,1839.6
1,1.0,0,0,0,0,0,0,0,0,41.5236445,-87.70972715,9,1,1186.2
0,1.0,0,0,0,0,0,0,0,0,41.7852547,-88.3253583,9,1,1839.6
1,1.0,0,0,0,0,0,0,0,0,41.75767495,-87.58517122,9,1,950.0
0,1.0,0,0,0,0,0,0,0,0,41.72268865,-87.69289607,9,1,1530.6
